expr_idx,pl_idx,r_prec,dcg,idcg,ndcg,clicks
78,815,0.034482758620689655,1.4994277214682408,3.1309297535714578,0.4789081325628084,0
79,111,0.20512820512820512,4.222362664018414,8.040268381923513,0.5251519555629905,0
80,308,0.08,2.9328326927718003,4.637999639320748,0.632348624589657,0
81,437,0.0,0.0,1.0,0.0,10
82,928,0.0,0.0,1.0,0.0,10
83,929,0.02857142857142857,1.3478490664183809,2.6309297535714578,0.5123090286195178,0
84,616,0.23469387755102042,5.93152718364443,8.48557693559859,0.6990128342081914,0
85,296,0.05454545454545454,1.186556338804051,3.1309297535714578,0.3789789079268048,0
86,224,0.09448818897637795,2.7447109621588583,5.822502283739475,0.47139714651963704,0
87,380,0.023809523809523808,0.9522824211520016,3.1309297535714578,0.30415323756968077,1
88,431,0.04807692307692308,1.3737949496051296,3.5616063116448506,0.3857234150538868,0
89,986,0.0,0.0,1.0,0.0,10
90,637,0.29411764705882354,4.998607528123863,6.8613479980138035,0.728516835113281,0
91,286,0.018518518518518517,0.1905514124267734,1.0,0.1905514124267734,3
92,284,0.0,0.18428883314870617,1.0,0.18428883314870617,4
93,376,0.07692307692307693,2.8431800474074347,3.9484591188793923,0.7200733151352354,0
94,662,0.017241379310344827,0.3505936789221562,2.0,0.1752968394610781,3
95,285,0.072,4.560915961627853,4.953464516106477,0.9207527270656266,0
96,774,0.09090909090909091,2.0612936325663624,3.1309297535714578,0.6583647014804598,0
97,863,0.13574660633484162,6.953397258864017,9.959731955258786,0.6981510436325137,0
98,350,0.1511627906976744,4.114870084441,6.0927404381667944,0.6753726219262832,0
99,843,0.12121212121212122,2.533818047389421,5.822502283739475,0.43517682328191176,1
